"SubjectId" "Label" "BodyAccMagMean" "BodyAccMagStd" "GravityAccMagMean" "GravityAccMagStd" "BodyAccJerkMagMean" "BodyAccJerkMagStd" "BodyGyroMagMean" "BodyGyroMagStd" "BodyGyroJerkMagMean" "BodyGyroJerkMagStd" "BodyAccMagMean" "BodyAccMagStd" "BodyAccJerkMagMean" "BodyAccJerkMagStd" "BodyGyroMagMean" "BodyGyroMagStd" "BodyGyroJerkMagMean" "BodyGyroJerkMagStd"
27 "WALKING" -0.238853875263158 -0.407355787017544 -0.238853875263158 -0.407355787017544 -0.230500549298246 -0.266138940350877 -0.39663875368421 -0.482452355789474 -0.562587199473684 -0.618718628596491 -0.238853875263158 -0.407355787017544 -0.230500549298246 -0.266138940350877 -0.39663875368421 -0.482452355789474 -0.562587199473684 -0.618718628596491
27 "WALKING_DOWNSTAIRS" 0.108071382861364 0.121176277863636 0.108071382861364 0.121176277863636 -0.115421210625 -0.0386367422818182 -0.164783206536364 -0.307952089840909 -0.440546586136364 -0.465807533547727 0.108071382861364 0.121176277863636 -0.115421210625 -0.0386367422818182 -0.164783206536364 -0.307952089840909 -0.440546586136364 -0.465807533547727
27 "WALKING_UPSTAIRS" -0.160589355980392 -0.37994878627451 -0.160589355980392 -0.37994878627451 -0.479067422156863 -0.464610567058824 -0.286145719598039 -0.501775426447059 -0.699895090784314 -0.724671165490196 -0.160589355980392 -0.37994878627451 -0.479067422156863 -0.464610567058824 -0.286145719598039 -0.501775426447059 -0.699895090784314 -0.724671165490196
28 "LAYING" -0.95811223025 -0.9545740295 -0.95811223025 -0.9545740295 -0.978455341875 -0.973312647875 -0.93710692125 -0.928940913375 -0.978220270625 -0.96977327725 -0.95811223025 -0.9545740295 -0.978455341875 -0.973312647875 -0.93710692125 -0.928940913375 -0.978220270625 -0.96977327725
28 "SITTING" -0.955789708611111 -0.947782703333333 -0.955789708611111 -0.947782703333333 -0.973274366805556 -0.970301646111111 -0.955175567083333 -0.951065984027778 -0.981213159305556 -0.978441918333333 -0.955789708611111 -0.947782703333333 -0.973274366805556 -0.970301646111111 -0.955175567083333 -0.951065984027778 -0.981213159305556 -0.978441918333333
28 "STANDING" -0.92547165164557 -0.917658334177215 -0.92547165164557 -0.917658334177215 -0.959551987468354 -0.954068391518987 -0.894242469620253 -0.876917545696202 -0.959681019113924 -0.956266480126582 -0.92547165164557 -0.917658334177215 -0.959551987468354 -0.954068391518987 -0.894242469620253 -0.876917545696202 -0.959681019113924 -0.956266480126582
28 "WALKING" -0.1806660203 -0.39269402 -0.1806660203 -0.39269402 -0.299223359444444 -0.390449724259259 -0.310775945814815 -0.460511661296296 -0.546248758518519 -0.579861194259259 -0.1806660203 -0.39269402 -0.299223359444444 -0.390449724259259 -0.310775945814815 -0.460511661296296 -0.546248758518519 -0.579861194259259
28 "WALKING_DOWNSTAIRS" 0.104359216580435 0.135465563932609 0.104359216580435 0.135465563932609 -0.0707560279130435 -0.0418872609934783 -0.068246324026087 -0.22448414468913 -0.340417305565217 -0.407132335434783 0.104359216580435 0.135465563932609 -0.0707560279130435 -0.0418872609934783 -0.068246324026087 -0.22448414468913 -0.340417305565217 -0.407132335434783
28 "WALKING_UPSTAIRS" -0.186240503960784 -0.211928666470588 -0.186240503960784 -0.211928666470588 -0.388086248235294 -0.325362338235294 -0.263415282690196 -0.476923344705882 -0.620279797647059 -0.670132120784314 -0.186240503960784 -0.211928666470588 -0.388086248235294 -0.325362338235294 -0.263415282690196 -0.476923344705882 -0.620279797647059 -0.670132120784314
29 "LAYING" -0.986493196666667 -0.98157214768116 -0.986493196666667 -0.98157214768116 -0.992725367826087 -0.994646916811594 -0.971923623043478 -0.977040093043478 -0.997322526811594 -0.997666071594203 -0.986493196666667 -0.98157214768116 -0.992725367826087 -0.994646916811594 -0.971923623043478 -0.977040093043478 -0.997322526811594 -0.997666071594203
29 "SITTING" -0.978017021833333 -0.9692903165 -0.978017021833333 -0.9692903165 -0.990719807666667 -0.990531729333333 -0.962377332166667 -0.971578024666667 -0.995392308166667 -0.994905344 -0.978017021833333 -0.9692903165 -0.990719807666667 -0.990531729333333 -0.962377332166667 -0.971578024666667 -0.995392308166667 -0.994905344
29 "STANDING" -0.984745318923077 -0.981745712923077 -0.984745318923077 -0.981745712923077 -0.990785419538461 -0.990495689538462 -0.980657340461538 -0.975358665384615 -0.992144698923077 -0.991453632153846 -0.984745318923077 -0.981745712923077 -0.990785419538461 -0.990495689538462 -0.980657340461538 -0.975358665384615 -0.992144698923077 -0.991453632153846
29 "WALKING" -0.0955213393716981 -0.262695063584906 -0.0955213393716981 -0.262695063584906 -0.240231677415094 -0.133036273622642 -0.28057326754717 -0.358814096603774 -0.506242118113208 -0.612222937169811 -0.0955213393716981 -0.262695063584906 -0.240231677415094 -0.133036273622642 -0.28057326754717 -0.358814096603774 -0.506242118113208 -0.612222937169811
29 "WALKING_DOWNSTAIRS" 0.103705165666667 0.1344811501875 0.103705165666667 0.1344811501875 -0.138637624454167 -0.0307693372041667 -0.122968108816667 -0.26740979843125 -0.539174456458333 -0.59705704875 0.103705165666667 0.1344811501875 -0.138637624454167 -0.0307693372041667 -0.122968108816667 -0.26740979843125 -0.539174456458333 -0.59705704875
29 "WALKING_UPSTAIRS" 0.00834360271428571 -0.0414696051693878 0.00834360271428571 -0.0414696051693878 -0.344324833061224 -0.254485176020408 0.0439627677608163 -0.0800476153673469 -0.617340803061225 -0.712846318367347 0.00834360271428571 -0.0414696051693878 -0.344324833061224 -0.254485176020408 0.0439627677608163 -0.0800476153673469 -0.617340803061225 -0.712846318367347
30 "LAYING" -0.969829984285714 -0.960167907285714 -0.969829984285714 -0.960167907285714 -0.97923282 -0.969642290285714 -0.962284921142857 -0.951264441 -0.985086413428572 -0.976177142571429 -0.969829984285714 -0.960167907285714 -0.97923282 -0.969642290285714 -0.962284921142857 -0.951264441 -0.985086413428572 -0.976177142571429
30 "SITTING" -0.957487221451613 -0.942901466612903 -0.957487221451613 -0.942901466612903 -0.987799055645161 -0.98605764 -0.955847323870968 -0.960641288225806 -0.993737388225806 -0.991280225 -0.957487221451613 -0.942901466612903 -0.987799055645161 -0.98605764 -0.955847323870968 -0.960641288225806 -0.993737388225806 -0.991280225
30 "STANDING" -0.930573574915254 -0.916570441355932 -0.930573574915254 -0.916570441355932 -0.971225190169491 -0.950762271186441 -0.913890564915254 -0.887247636779661 -0.972995273898305 -0.955995671864407 -0.930573574915254 -0.916570441355932 -0.971225190169491 -0.950762271186441 -0.913890564915254 -0.887247636779661 -0.972995273898305 -0.955995671864407
30 "WALKING" -0.195140032969231 -0.359873411538462 -0.195140032969231 -0.359873411538462 -0.352111713846154 -0.353751020923077 -0.0229640797463077 -0.266845731292308 -0.472068729846154 -0.546977272307692 -0.195140032969231 -0.359873411538462 -0.352111713846154 -0.353751020923077 -0.0229640797463077 -0.266845731292308 -0.472068729846154 -0.546977272307692
30 "WALKING_DOWNSTAIRS" -0.0373901122469355 -0.0135771208822581 -0.0373901122469355 -0.0135771208822581 -0.293738801622581 -0.125283184512903 -0.095537320533871 -0.208267542032258 -0.574337006451613 -0.617662073548387 -0.0373901122469355 -0.0135771208822581 -0.293738801622581 -0.125283184512903 -0.095537320533871 -0.208267542032258 -0.574337006451613 -0.617662073548387
30 "WALKING_UPSTAIRS" -0.137627857227385 -0.327410815861538 -0.137627857227385 -0.327410815861538 -0.596600099538461 -0.561837706461538 -0.113608367276923 -0.169293534323077 -0.718780256769231 -0.774439096769231 -0.137627857227385 -0.327410815861538 -0.596600099538461 -0.561837706461538 -0.113608367276923 -0.169293534323077 -0.718780256769231 -0.774439096769231
